Team 1,Team 2,Result,Margin,Road?,Win,Qual Win,SOS,Conf,Total
Kansas,Fresno State,WIN,24,Home,4,2,2,0,8
Iowa State,Kansas State,WIN,3,Road,4,2,1,1,8
Western Kentucky,Sam Houston,WIN,17,Home,4,2,0,0,6
Hawai'i,Stanford,WIN,3,Home,4,0,0,1,5
UNLV,FCS,WIN,7,Home,4,0,0,0,4
Kansas State,Iowa State,LOSS,3,Home,0,0,0,0,0
Fresno State,Kansas,LOSS,24,Road,0,0,0,0,0
Sam Houston,Western Kentucky,LOSS,17,Road,0,0,0,0,0
Stanford,Hawai'i,LOSS,3,Road,0,0,0,0,0
